Gene,_SCORE_GRP4_,_SCORE_GRP12_,_SCORE_GRP10_,_SCORE_GRP3_,_SCORE_GRP2_,_SCORE_GRP13_,_SCORE_GRP11_,_SCORE_GRP9_,_SCORE_GRP16_,_SCORE_GRP15_,_SCORE_GRP7_,_SCORE_GRP20_,_SCORE_GRP8_,_SCORE_GRP1_,_SCORE_GRP5_,_SCORE_GRP6_,_SCORE_GRP18_,_SCORE_GRP14_,_SCORE_GRP19_,_SCORE_GRP17_,GRP1|6_R-HSA-1474244|-26.314|Extracellular matrix organization,GRP1|6_R-HSA-216083|-12.419|Integrin cell surface interactions,GRP1|6_R-HSA-1474228|-10.709|Degradation of the extracellular matrix,GRP1|6_R-HSA-1442490|-8.441|Collagen degradation,GRP1|6_R-HSA-1474290|-11.918|Collagen formation,GRP1|6_R-HSA-2022090|-9.769|Assembly of collagen fibrils and other multimeric structures,GRP1|6_R-HSA-1650814|-8.166|Collagen biosynthesis and modifying enzymes,GRP1|6_R-HSA-8948216|-5.379|Collagen chain trimerization,GRP1|6_R-HSA-3000178|-6.545|ECM proteoglycans,GRP1|6_R-HSA-186797|-3.571|Signaling by PDGF,GRP1|6_R-HSA-375165|-2.628|NCAM signaling for neurite out-growth,GRP1|6_R-HSA-419037|-3.711|NCAM1 interactions,GRP1|6_R-HSA-3000157|-5.773|Laminin interactions,GRP1|6_R-HSA-2214320|-7.035|Anchoring fibril formation,GRP1|6_R-HSA-2243919|-3.884|Crosslinking of collagen fibrils,GRP2|6_R-HSA-109582|-10.377|Hemostasis,"GRP2|6_R-HSA-76002|-4.961|Platelet activation, signaling and aggregation",GRP2|6_R-HSA-76005|-5.039|Response to elevated platelet cytosolic Ca2+,GRP2|6_R-HSA-114608|-5.242|Platelet degranulation,GRP3|6_R-HSA-381426|-10.024|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP3|6_R-HSA-8957275|-8.629|Post-translational protein phosphorylation,GRP4|6_R-HSA-1280215|-5.809|Cytokine Signaling in Immune system,GRP4|6_R-HSA-449147|-6.229|Signaling by Interleukins,GRP4|6_R-HSA-6785807|-9.487|Interleukin-4 and Interleukin-13 signaling,GRP5|6_R-HSA-3000171|-8.938|Non-integrin membrane-ECM interactions,GRP5|6_R-HSA-6806834|-2.082|Signaling by MET,GRP5|6_R-HSA-8875878|-2.943|MET promotes cell motility,GRP5|6_R-HSA-8874081|-3.704|MET activates PTK2 signaling,GRP5|6_R-HSA-3000170|-3.973|Syndecan interactions,"GRP6|6_R-HSA-174824|-8.425|Plasma lipoprotein assembly, remodeling, and clearance",GRP6|6_R-HSA-196854|-2.754|Metabolism of vitamins and cofactors,GRP6|6_R-HSA-2187338|-3.028|Visual phototransduction,GRP6|6_R-HSA-6806667|-5.051|Metabolism of fat-soluble vitamins,GRP6|6_R-HSA-975634|-5.379|Retinoid metabolism and transport,GRP6|6_R-HSA-8963899|-7.529|Plasma lipoprotein remodeling,GRP6|6_R-HSA-8963898|-7.538|Plasma lipoprotein assembly,GRP6|6_R-HSA-8963888|-6.938|Chylomicron assembly,GRP6|6_R-HSA-8963901|-6.938|Chylomicron remodeling,GRP6|6_R-HSA-8963889|-3.762|Assembly of active LPL and LIPC lipase complexes,GRP7|6_R-HSA-1500931|-6.924|Cell-Cell communication,GRP7|6_R-HSA-446728|-8.179|Cell junction organization,GRP7|6_R-HSA-421270|-5.789|Cell-cell junction organization,GRP7|6_R-HSA-418990|-6.177|Adherens junctions interactions,GRP7|6_R-HSA-9764260|-3.621|Regulation of Expression and Function of Type II Classical Cadherins,GRP7|6_R-HSA-9759476|-3.621|Regulation of Homotypic Cell-Cell Adhesion,GRP7|6_R-HSA-9759475|-2.929|Regulation of CDH11 Expression and Function,GRP7|6_R-HSA-9762293|-2.739|Regulation of CDH11 gene transcription,GRP8|6_R-HSA-5668914|-4.293|Diseases of metabolism,GRP8|6_R-HSA-3781865|-5.291|Diseases of glycosylation,GRP8|6_R-HSA-3906995|-5.320|Diseases associated with O-glycosylation of proteins,GRP8|6_R-HSA-5173214|-3.122|O-glycosylation of TSR domain-containing proteins,GRP8|6_R-HSA-5083635|-3.186|Defective B3GALTL causes PpS,GRP8|6_R-HSA-5173105|-7.556|O-linked glycosylation,GRP8|6_R-HSA-913709|-5.652|O-linked glycosylation of mucins,GRP8|6_R-HSA-5083636|-3.884|Defective GALNT12 causes CRCS1,GRP8|6_R-HSA-5083625|-3.884|Defective GALNT3 causes HFTC,GRP8|6_R-HSA-5083632|-3.762|Defective C1GALT1C1 causes TNPS,GRP8|6_R-HSA-977068|-3.165|Termination of O-glycan biosynthesis,GRP8|6_R-HSA-5621480|-2.929|Dectin-2 family,GRP9|6_R-HSA-112316|-7.225|Neuronal System,GRP9|6_R-HSA-112315|-5.288|Transmission across Chemical Synapses,GRP9|6_R-HSA-112314|-3.929|Neurotransmitter receptors and postsynaptic signal transmission,GRP9|6_R-HSA-977443|-3.468|GABA receptor activation,GRP10|6_R-HSA-9675108|-7.130|Nervous system development,GRP10|6_R-HSA-422475|-6.768|Axon guidance,GRP10|6_R-HSA-373760|-3.131|L1CAM interactions,GRP11|6_R-HSA-9006934|-6.448|Signaling by Receptor Tyrosine Kinases,GRP11|6_R-HSA-166520|-2.219|Signaling by NTRKs,GRP12|6_R-HSA-382551|-6.402|Transport of small molecules,GRP12|6_R-HSA-425407|-3.427|SLC-mediated transmembrane transport,GRP13|6_R-HSA-202733|-6.258|Cell surface interactions at the vascular wall,GRP14|6_R-HSA-186712|-2.943|Regulation of beta-cell development,GRP14|6_R-HSA-210746|-6.142|Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,GRP14|6_R-HSA-210745|-2.538|Regulation of gene expression in beta cells,GRP15|6_R-HSA-9006936|-5.457|Signaling by TGFB family members,GRP15|6_R-HSA-170834|-4.725|Signaling by TGF-beta Receptor Complex,GRP15|6_R-HSA-2173789|-4.233|TGF-beta receptor signaling activates SMADs,GRP15|6_R-HSA-1566948|-3.580|Elastic fibre formation,GRP15|6_R-HSA-2129379|-2.376|Molecules associated with elastic fibres,GRP16|6_R-HSA-372790|-4.186|Signaling by GPCR,GRP16|6_R-HSA-388396|-2.959|GPCR downstream signalling,GRP16|6_R-HSA-500792|-4.634|GPCR ligand binding,GRP16|6_R-HSA-373076|-3.029|Class A/1 (Rhodopsin-like receptors),GRP16|6_R-HSA-375276|-4.034|Peptide ligand-binding receptors,GRP16|6_R-HSA-418594|-2.562|G alpha (i) signalling events,GRP16|6_R-HSA-6783783|-5.130|Interleukin-10 signaling,GRP16|6_R-HSA-380108|-2.795|Chemokine receptors bind chemokines,GRP17|6_R-HSA-373755|-4.749|Semaphorin interactions,GRP17|6_R-HSA-399956|-3.004|CRMPs in Sema3A signaling,GRP18|6_R-HSA-2173782|-4.603|Binding and Uptake of Ligands by Scavenger Receptors,GRP18|6_R-HSA-3000480|-3.762|Scavenging by Class A Receptors,GRP18|6_R-HSA-8964043|-2.376|Plasma lipoprotein clearance,GRP18|6_R-HSA-3000471|-3.334|Scavenging by Class B Receptors,GRP19|6_R-HSA-453279|-4.486|Mitotic G1 phase and G1/S transition,GRP19|6_R-HSA-69206|-3.905|G1/S Transition,GRP19|6_R-HSA-69052|-2.289|Switching of origins to a post-replicative state,GRP19|6_R-HSA-68949|-2.971|Orc1 removal from chromatin,GRP19|6_R-HSA-68962|-3.465|Activation of the pre-replicative complex,GRP19|6_R-HSA-176187|-2.376|Activation of ATR in response to replication stress,GRP19|6_R-HSA-176974|-2.349|Unwinding of DNA,GRP19|6_R-HSA-69205|-2.929|G1/S-Specific Transcription,GRP20|6_R-HSA-397014|-4.448|Muscle contraction,GRP20|6_R-HSA-5576891|-3.871|Cardiac conduction,GRP20|6_R-HSA-5576892|-2.540|Phase 0 - rapid depolarisation,GRP20|6_R-HSA-5576893|-2.062|Phase 2 - plateau phase,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
10331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2919,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.2,0.3,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
330,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3934,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,0,0,0,16,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
7153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
9459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,34,0,0,0,0
2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0
1641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
7546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
