Gene,_SCORE_GRP8_,_SCORE_GRP11_,_SCORE_GRP12_,_SCORE_GRP4_,_SCORE_GRP13_,_SCORE_GRP19_,_SCORE_GRP6_,_SCORE_GRP7_,_SCORE_GRP16_,_SCORE_GRP3_,_SCORE_GRP1_,_SCORE_GRP17_,_SCORE_GRP5_,_SCORE_GRP10_,_SCORE_GRP2_,_SCORE_GRP15_,_SCORE_GRP9_,_SCORE_GRP14_,_SCORE_GRP20_,_SCORE_GRP18_,GRP1|6_R-HSA-1474244|-20.180|Extracellular matrix organization,GRP1|6_R-HSA-216083|-10.688|Integrin cell surface interactions,GRP1|6_R-HSA-3000178|-8.563|ECM proteoglycans,GRP1|6_R-HSA-1474228|-8.583|Degradation of the extracellular matrix,GRP1|6_R-HSA-1474290|-7.514|Collagen formation,GRP1|6_R-HSA-2022090|-7.931|Assembly of collagen fibrils and other multimeric structures,GRP1|6_R-HSA-1442490|-5.812|Collagen degradation,GRP1|6_R-HSA-1650814|-4.771|Collagen biosynthesis and modifying enzymes,GRP1|6_R-HSA-8948216|-5.514|Collagen chain trimerization,GRP1|6_R-HSA-3000171|-9.151|Non-integrin membrane-ECM interactions,GRP1|6_R-HSA-6806834|-2.773|Signaling by MET,GRP1|6_R-HSA-8875878|-3.028|MET promotes cell motility,GRP1|6_R-HSA-8874081|-3.793|MET activates PTK2 signaling,GRP1|6_R-HSA-3000170|-4.064|Syndecan interactions,GRP1|6_R-HSA-3000157|-3.793|Laminin interactions,GRP1|6_R-HSA-2214320|-4.386|Anchoring fibril formation,GRP1|6_R-HSA-446107|-5.159|Type I hemidesmosome assembly,GRP2|6_R-HSA-112316|-8.686|Neuronal System,GRP2|6_R-HSA-112315|-5.560|Transmission across Chemical Synapses,GRP2|6_R-HSA-112314|-4.128|Neurotransmitter receptors and postsynaptic signal transmission,GRP2|6_R-HSA-9824443|-4.775|Parasitic Infection Pathways,GRP2|6_R-HSA-9658195|-4.775|Leishmania infection,GRP2|6_R-HSA-418555|-2.756|G alpha (s) signalling events,GRP2|6_R-HSA-977443|-6.104|GABA receptor activation,GRP2|6_R-HSA-9664433|-2.773|Leishmania parasite growth and survival,GRP2|6_R-HSA-9662851|-2.773|Anti-inflammatory response favouring Leishmania parasite infection,GRP2|6_R-HSA-9634597|-4.492|GPER1 signaling,GRP2|6_R-HSA-991365|-4.643|Activation of GABAB receptors,GRP2|6_R-HSA-977444|-4.643|GABA B receptor activation,GRP2|6_R-HSA-432040|-2.916|Vasopressin regulates renal water homeostasis via Aquaporins,GRP2|6_R-HSA-163359|-3.554|Glucagon signaling in metabolic regulation,GRP2|6_R-HSA-9660821|-2.916|ADORA2B mediated anti-inflammatory cytokines production,GRP2|6_R-HSA-418597|-2.664|G alpha (z) signalling events,GRP2|6_R-HSA-445717|-2.485|Aquaporin-mediated transport,GRP2|6_R-HSA-9664323|-2.298|FCGR3A-mediated IL10 synthesis,GRP2|6_R-HSA-170670|-3.306|Adenylate cyclase inhibitory pathway,GRP2|6_R-HSA-170660|-3.945|Adenylate cyclase activating pathway,GRP2|6_R-HSA-164378|-2.959|PKA activation in glucagon signalling,GRP2|6_R-HSA-163615|-2.679|PKA activation,GRP2|6_R-HSA-111931|-2.520|PKA-mediated phosphorylation of CREB,GRP3|6_R-HSA-1500931|-7.906|Cell-Cell communication,GRP3|6_R-HSA-446728|-8.435|Cell junction organization,GRP3|6_R-HSA-421270|-5.972|Cell-cell junction organization,GRP3|6_R-HSA-420029|-2.931|Tight junction interactions,GRP3|6_R-HSA-418990|-2.979|Adherens junctions interactions,GRP3|6_R-HSA-9759475|-2.131|Regulation of CDH11 Expression and Function,GRP3|6_R-HSA-9762292|-2.512|Regulation of CDH11 function,GRP4|6_R-HSA-109582|-8.050|Hemostasis,GRP4|6_R-HSA-202733|-7.215|Cell surface interactions at the vascular wall,"GRP4|6_R-HSA-76002|-5.753|Platelet activation, signaling and aggregation",GRP4|6_R-HSA-76005|-5.235|Response to elevated platelet cytosolic Ca2+,GRP4|6_R-HSA-114608|-5.441|Platelet degranulation,GRP5|6_R-HSA-5668914|-3.560|Diseases of metabolism,GRP5|6_R-HSA-3781865|-6.880|Diseases of glycosylation,GRP5|6_R-HSA-5173105|-4.122|O-linked glycosylation,GRP5|6_R-HSA-913709|-2.681|O-linked glycosylation of mucins,GRP5|6_R-HSA-3906995|-3.160|Diseases associated with O-glycosylation of proteins,GRP5|6_R-HSA-5173214|-2.395|O-glycosylation of TSR domain-containing proteins,GRP5|6_R-HSA-5083635|-2.446|Defective B3GALTL causes PpS,GRP6|6_R-HSA-382551|-6.877|Transport of small molecules,GRP6|6_R-HSA-425407|-6.810|SLC-mediated transmembrane transport,"GRP6|6_R-HSA-425366|-3.955|Transport of bile salts and organic acids, metal ions and amine compounds",GRP6|6_R-HSA-425393|-4.962|Transport of inorganic cations/anions and amino acids/oligopeptides,GRP6|6_R-HSA-352230|-4.517|Amino acid transport across the plasma membrane,GRP6|6_R-HSA-442660|-2.767|Na+/Cl- dependent neurotransmitter transporters,GRP7|6_R-HSA-9006934|-6.411|Signaling by Receptor Tyrosine Kinases,GRP7|6_R-HSA-166520|-3.968|Signaling by NTRKs,GRP7|6_R-HSA-187037|-2.283|Signaling by NTRK1 (TRKA),GRP7|6_R-HSA-177504|-2.195|Retrograde neurotrophin signalling,GRP8|6_R-HSA-9675108|-6.267|Nervous system development,GRP8|6_R-HSA-422475|-5.891|Axon guidance,GRP8|6_R-HSA-373760|-3.867|L1CAM interactions,GRP9|6_R-HSA-186712|-4.802|Regulation of beta-cell development,GRP9|6_R-HSA-210746|-6.209|Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,GRP9|6_R-HSA-210745|-2.597|Regulation of gene expression in beta cells,GRP10|6_R-HSA-71387|-3.467|Metabolism of carbohydrates,GRP10|6_R-HSA-1630316|-3.632|Glycosaminoglycan metabolism,GRP10|6_R-HSA-1793185|-5.031|Chondroitin sulfate/dermatan sulfate metabolism,GRP10|6_R-HSA-2022870|-6.120|Chondroitin sulfate biosynthesis,GRP10|6_R-HSA-1638091|-3.736|Heparan sulfate/heparin (HS-GAG) metabolism,GRP10|6_R-HSA-3560782|-4.802|Diseases associated with glycosaminoglycan metabolism,GRP10|6_R-HSA-3560801|-6.120|Defective B3GAT3 causes JDSSDHD,"GRP10|6_R-HSA-3560783|-6.120|Defective B4GALT7 causes EDS, progeroid type",GRP10|6_R-HSA-4420332|-6.120|Defective B3GALT6 causes EDSP2 and SEMDJL1,GRP10|6_R-HSA-1971475|-5.255|A tetrasaccharide linker sequence is required for GAG synthesis,"GRP10|6_R-HSA-3595174|-6.045|Defective CHST14 causes EDS, musculocontractural type",GRP10|6_R-HSA-3595172|-6.045|Defective CHST3 causes SEDCJD,GRP10|6_R-HSA-3595177|-6.045|Defective CHSY1 causes TPBS,GRP10|6_R-HSA-2022923|-5.159|Dermatan sulfate biosynthesis,GRP10|6_R-HSA-2024101|-4.552|CS/DS degradation,GRP11|6_R-HSA-1280215|-3.884|Cytokine Signaling in Immune system,GRP11|6_R-HSA-449147|-4.459|Signaling by Interleukins,GRP11|6_R-HSA-6785807|-5.682|Interleukin-4 and Interleukin-13 signaling,GRP12|6_R-HSA-372790|-5.251|Signaling by GPCR,GRP12|6_R-HSA-388396|-4.922|GPCR downstream signalling,GRP12|6_R-HSA-418594|-4.876|G alpha (i) signalling events,GRP12|6_R-HSA-500792|-4.544|GPCR ligand binding,GRP12|6_R-HSA-373076|-3.641|Class A/1 (Rhodopsin-like receptors),GRP12|6_R-HSA-375276|-4.779|Peptide ligand-binding receptors,GRP12|6_R-HSA-380108|-4.428|Chemokine receptors bind chemokines,GRP12|6_R-HSA-6783783|-4.350|Interleukin-10 signaling,GRP13|6_R-HSA-381426|-4.930|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP13|6_R-HSA-8957275|-4.962|Post-translational protein phosphorylation,GRP14|6_R-HSA-9648895|-4.386|Response of EIF2AK1 (HRI) to heme deficiency,GRP15|6_R-HSA-9614085|-3.337|FOXO-mediated transcription,GRP15|6_R-HSA-9617828|-4.093|FOXO-mediated transcription of cell cycle genes,GRP16|6_R-HSA-2559583|-3.867|Cellular Senescence,GRP16|6_R-HSA-2559582|-2.410|Senescence-Associated Secretory Phenotype (SASP),GRP16|6_R-HSA-2559580|-2.074|Oxidative Stress Induced Senescence,GRP16|6_R-HSA-2559585|-3.554|Oncogene Induced Senescence,GRP17|6_R-HSA-186797|-3.683|Signaling by PDGF,GRP17|6_R-HSA-375165|-2.721|NCAM signaling for neurite out-growth,GRP17|6_R-HSA-419037|-3.812|NCAM1 interactions,GRP18|6_R-HSA-2682334|-2.945|EPH-Ephrin signaling,GRP18|6_R-HSA-3928665|-3.274|EPH-ephrin mediated repulsion of cells,GRP18|6_R-HSA-3928663|-3.793|EPHA-mediated growth cone collapse,GRP19|6_R-HSA-2132295|-3.731|MHC class II antigen presentation,GRP20|6_R-HSA-388844|-3.724|Receptor-type tyrosine-protein phosphatases,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
6348,0.0,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.3,0.0,0.0,0.3,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0
9961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.1,0.2,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,1,0,0,16,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116986,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
6533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,8,7,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,1,0,0,0
3127,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,50,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,11,0
50944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.4,0.4,0.4,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
10675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.2,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3725,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0,18,0,0,0,0,0,0,0,0,27,0,0,0,0,10,0,0,0,0
134829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
